timestamp (UTC),sensor elev. (ft NAVD88),road elev. (ft NAVD88),water level (ft NAVD88),water level (ft above or below road elev.)
08/12/2024 17:04,0.55,2.38,0.58,-1.8
08/12/2024 17:10,0.55,2.38,0.59,-1.79
08/12/2024 17:10,0.55,2.38,0.59,-1.79
08/12/2024 17:16,0.55,2.38,0.58,-1.8
08/12/2024 17:16,0.55,2.38,0.58,-1.8
08/12/2024 17:22,0.55,2.38,0.59,-1.79
08/12/2024 17:23,0.55,2.38,0.58,-1.8
08/12/2024 17:28,0.55,2.38,0.65,-1.73
08/12/2024 17:34,0.55,2.38,0.74,-1.64
08/12/2024 17:34,0.55,2.38,0.75,-1.63
08/12/2024 17:40,0.55,2.38,0.86,-1.52
08/12/2024 17:52,0.55,2.38,2.43,0.05
08/12/2024 17:58,0.55,2.38,2.36,-0.02
08/12/2024 18:04,0.55,2.38,2.27,-0.11
08/12/2024 18:05,0.55,2.38,2.28,-0.1
08/12/2024 18:10,0.55,2.38,2.18,-0.2
08/12/2024 18:16,0.55,2.38,2.19,-0.19
08/12/2024 18:16,0.55,2.38,2.19,-0.19
08/12/2024 18:22,0.55,2.38,2.23,-0.15
08/12/2024 18:28,0.55,2.38,2.2,-0.18
08/12/2024 18:28,0.55,2.38,2.2,-0.18
08/12/2024 18:34,0.55,2.38,2.18,-0.2
08/12/2024 18:34,0.55,2.38,2.18,-0.2
08/12/2024 18:40,0.55,2.38,2.14,-0.24
08/12/2024 18:46,0.55,2.38,2.15,-0.23
08/12/2024 18:47,0.55,2.38,2.15,-0.23
08/12/2024 18:52,0.55,2.38,2.09,-0.29
08/12/2024 18:58,0.55,2.38,2.06,-0.32
08/12/2024 18:59,0.55,2.38,2.06,-0.32
08/12/2024 19:04,0.55,2.38,2.06,-0.32
08/12/2024 19:10,0.55,2.38,2.15,-0.23
08/12/2024 19:11,0.55,2.38,2.14,-0.24
08/12/2024 19:16,0.55,2.38,2.09,-0.29
08/12/2024 19:22,0.55,2.38,2.04,-0.34
08/12/2024 19:23,0.55,2.38,2.02,-0.36
08/12/2024 19:28,0.55,2.38,2,-0.38
08/12/2024 19:34,0.55,2.38,1.96,-0.42
08/12/2024 19:40,0.55,2.38,1.96,-0.42
08/12/2024 19:46,0.55,2.38,1.92,-0.46
08/12/2024 19:52,0.55,2.38,1.88,-0.5
08/12/2024 19:58,0.55,2.38,1.78,-0.6
08/12/2024 20:04,0.55,2.38,1.73,-0.65
08/12/2024 20:10,0.55,2.38,1.69,-0.69
08/12/2024 20:16,0.55,2.38,1.62,-0.76
08/12/2024 20:22,0.55,2.38,1.56,-0.82
08/12/2024 20:28,0.55,2.38,1.53,-0.85
08/12/2024 20:34,0.55,2.38,1.51,-0.87
08/12/2024 20:40,0.55,2.38,1.44,-0.94
08/12/2024 20:46,0.55,2.38,1.41,-0.97
08/12/2024 20:52,0.55,2.38,1.34,-1.04
08/12/2024 20:58,0.55,2.38,1.28,-1.1
08/12/2024 21:04,0.55,2.38,1.14,-1.24
08/12/2024 21:10,0.55,2.38,1.07,-1.31
08/12/2024 21:16,0.55,2.38,1.02,-1.36
08/12/2024 21:22,0.55,2.38,0.96,-1.42
08/12/2024 21:28,0.55,2.38,0.91,-1.47
08/12/2024 21:34,0.55,2.38,0.85,-1.53
08/12/2024 21:40,0.55,2.38,0.79,-1.59
08/12/2024 21:46,0.55,2.38,0.74,-1.64
08/12/2024 21:52,0.55,2.38,0.69,-1.69
08/12/2024 21:58,0.55,2.38,0.64,-1.74
08/12/2024 22:04,0.55,2.38,0.6,-1.78
08/12/2024 22:10,0.55,2.38,0.58,-1.8
08/12/2024 22:16,0.55,2.38,0.59,-1.79
08/12/2024 22:22,0.55,2.38,0.59,-1.79
08/12/2024 22:28,0.55,2.38,0.59,-1.79
08/12/2024 22:34,0.55,2.38,0.59,-1.79
08/12/2024 22:40,0.55,2.38,0.59,-1.79
08/12/2024 22:46,0.55,2.38,0.57,-1.81
08/12/2024 22:52,0.55,2.38,0.56,-1.82
08/12/2024 22:58,0.55,2.38,0.56,-1.82
08/12/2024 23:04,0.55,2.38,0.57,-1.81
08/12/2024 23:10,0.55,2.38,0.56,-1.82
08/12/2024 23:16,0.55,2.38,0.57,-1.81
08/12/2024 23:22,0.55,2.38,0.56,-1.82
08/12/2024 23:28,0.55,2.38,0.55,-1.83
08/12/2024 23:34,0.55,2.38,0.57,-1.81
08/12/2024 23:40,0.55,2.38,0.56,-1.82
08/12/2024 23:46,0.55,2.38,0.57,-1.81
08/12/2024 23:52,0.55,2.38,0.57,-1.81
08/12/2024 23:58,0.55,2.38,0.57,-1.81
08/13/2024 00:04,0.55,2.38,0.57,-1.81
08/13/2024 00:10,0.55,2.38,0.57,-1.81
08/13/2024 00:16,0.55,2.38,0.57,-1.81
08/13/2024 00:22,0.55,2.38,0.57,-1.81
08/13/2024 00:28,0.55,2.38,0.57,-1.81
08/13/2024 00:34,0.55,2.38,0.57,-1.81
08/13/2024 00:40,0.55,2.38,0.57,-1.81
08/13/2024 00:46,0.55,2.38,0.58,-1.8
08/13/2024 00:52,0.55,2.38,0.58,-1.8
08/13/2024 00:58,0.55,2.38,0.58,-1.8
08/13/2024 01:04,0.55,2.38,0.58,-1.8
08/13/2024 01:10,0.55,2.38,0.58,-1.8
08/13/2024 01:16,0.55,2.38,0.58,-1.8
08/13/2024 01:22,0.55,2.38,0.58,-1.8
08/13/2024 01:28,0.55,2.38,0.58,-1.8
08/13/2024 01:34,0.55,2.38,0.58,-1.8
08/13/2024 01:40,0.55,2.38,0.58,-1.8
08/13/2024 01:46,0.55,2.38,0.58,-1.8
08/13/2024 01:52,0.55,2.38,0.59,-1.79
08/13/2024 01:58,0.55,2.38,0.59,-1.79
08/13/2024 02:04,0.55,2.38,0.58,-1.8
08/13/2024 02:10,0.55,2.38,0.58,-1.8
08/13/2024 02:16,0.55,2.38,0.58,-1.8
08/13/2024 02:22,0.55,2.38,0.59,-1.79
08/13/2024 02:28,0.55,2.38,0.59,-1.79
08/13/2024 02:34,0.55,2.38,0.59,-1.79
08/13/2024 02:40,0.55,2.38,0.58,-1.8
08/13/2024 02:46,0.55,2.38,0.58,-1.8
08/13/2024 02:52,0.55,2.38,0.58,-1.8
08/13/2024 02:58,0.55,2.38,0.58,-1.8
08/13/2024 03:04,0.55,2.38,0.58,-1.8
08/13/2024 03:10,0.55,2.38,0.58,-1.8
08/13/2024 03:16,0.55,2.38,0.58,-1.8
08/13/2024 03:22,0.55,2.38,0.58,-1.8
08/13/2024 03:28,0.55,2.38,0.58,-1.8
08/13/2024 03:34,0.55,2.38,0.58,-1.8
08/13/2024 03:40,0.55,2.38,0.57,-1.81
08/13/2024 03:46,0.55,2.38,0.58,-1.8
08/13/2024 03:52,0.55,2.38,0.57,-1.81
08/13/2024 03:58,0.55,2.38,0.57,-1.81
08/13/2024 04:04,0.55,2.38,0.57,-1.81
08/13/2024 04:10,0.55,2.38,0.57,-1.81
08/13/2024 04:16,0.55,2.38,0.57,-1.81
08/13/2024 04:22,0.55,2.38,0.62,-1.76
08/13/2024 04:28,0.55,2.38,0.69,-1.69
08/13/2024 04:34,0.55,2.38,0.75,-1.63
08/13/2024 04:40,0.55,2.38,0.78,-1.6
08/13/2024 04:46,0.55,2.38,0.84,-1.54
08/13/2024 04:52,0.55,2.38,0.88,-1.5
08/13/2024 04:58,0.55,2.38,0.93,-1.45
08/13/2024 05:04,0.55,2.38,1.02,-1.36
08/13/2024 05:10,0.55,2.38,1.06,-1.32
08/13/2024 05:16,0.55,2.38,1.12,-1.26
08/13/2024 05:22,0.55,2.38,1.16,-1.22
08/13/2024 05:28,0.55,2.38,1.25,-1.13
08/13/2024 05:34,0.55,2.38,1.33,-1.05
08/13/2024 05:40,0.55,2.38,1.4,-0.98
08/13/2024 05:46,0.55,2.38,1.47,-0.91
08/13/2024 05:52,0.55,2.38,1.52,-0.86
08/13/2024 05:58,0.55,2.38,1.53,-0.85
08/13/2024 06:04,0.55,2.38,1.57,-0.81
08/13/2024 06:10,0.55,2.38,1.53,-0.85
08/13/2024 06:16,0.55,2.38,1.55,-0.83
08/13/2024 06:22,0.55,2.38,1.58,-0.8
08/13/2024 06:28,0.55,2.38,1.59,-0.79
08/13/2024 06:34,0.55,2.38,1.59,-0.79
08/13/2024 06:40,0.55,2.38,1.56,-0.82
08/13/2024 06:46,0.55,2.38,1.57,-0.81
08/13/2024 06:52,0.55,2.38,1.55,-0.83
08/13/2024 06:58,0.55,2.38,1.51,-0.87
08/13/2024 07:04,0.55,2.38,1.49,-0.89
08/13/2024 07:10,0.55,2.38,1.48,-0.9
08/13/2024 07:16,0.55,2.38,1.49,-0.89
08/13/2024 07:22,0.55,2.38,1.46,-0.92
08/13/2024 07:28,0.55,2.38,1.4,-0.98
08/13/2024 07:29,0.55,2.38,1.41,-0.97
08/13/2024 07:34,0.55,2.38,1.37,-1.01
08/13/2024 07:40,0.55,2.38,1.37,-1.01
08/13/2024 07:46,0.55,2.38,1.33,-1.05
08/13/2024 07:52,0.55,2.38,1.3,-1.08
08/13/2024 07:58,0.55,2.38,1.25,-1.13
08/13/2024 08:04,0.55,2.38,1.22,-1.16
08/13/2024 08:10,0.55,2.38,1.18,-1.2
08/13/2024 08:16,0.55,2.38,1.14,-1.24
08/13/2024 08:22,0.55,2.38,1.08,-1.3
08/13/2024 08:28,0.55,2.38,1.03,-1.35
08/13/2024 08:34,0.55,2.38,0.97,-1.41
08/13/2024 08:40,0.55,2.38,0.92,-1.46
08/13/2024 08:46,0.55,2.38,0.88,-1.5
08/13/2024 08:52,0.55,2.38,0.83,-1.55
08/13/2024 08:58,0.55,2.38,0.79,-1.59
08/13/2024 09:04,0.55,2.38,0.74,-1.64
