time,state,V,label,unix_time,state_numeric,daylight,too_dark
2024-08-09 14:42:07+01:00,NoFlood,8176,NoFlood,1723210927,1,1,False
2024-08-09 14:48:07+01:00,NoFlood,8176,NoFlood,1723211287,1,1,False
2024-08-09 14:54:07+01:00,NoFlood,8176,NoFlood,1723211647,1,1,False
2024-08-09 15:00:07+01:00,NoFlood,8176,NoFlood,1723212007,1,1,False
2024-08-09 15:12:07+01:00,NoFlood,8176,NoFlood,1723212727,1,1,False
2024-08-09 15:18:07+01:00,NoFlood,8176,NoFlood,1723213087,1,1,False
2024-08-09 15:30:07+01:00,NoFlood,8176,NoFlood,1723213807,1,1,False
2024-08-09 15:42:07+01:00,NoFlood,8176,NoFlood,1723214527,1,1,False
2024-08-09 16:06:07+01:00,NoFlood,8176,NoFlood,1723215967,1,1,False
2024-08-09 16:12:07+01:00,NoFlood,8176,NoFlood,1723216327,1,1,False
2024-08-09 16:18:07+01:00,NoFlood,8176,NoFlood,1723216687,1,1,False
2024-08-09 16:24:07+01:00,NoFlood,8176,NoFlood,1723217047,1,1,False
2024-08-09 16:36:07+01:00,NoFlood,8176,NoFlood,1723217767,1,1,False
2024-08-09 16:42:07+01:00,NoFlood,8176,NoFlood,1723218127,1,1,False
2024-08-09 16:48:07+01:00,NoFlood,8176,NoFlood,1723218487,1,1,False
2024-08-09 16:54:07+01:00,NoFlood,8176,NoFlood,1723218847,1,1,False
2024-08-09 17:00:07+01:00,NoFlood,8176,NoFlood,1723219207,1,1,False
2024-08-09 17:06:07+01:00,NoFlood,8176,NoFlood,1723219567,1,1,False
2024-08-09 17:24:07+01:00,NoFlood,8176,NoFlood,1723220647,1,1,False
2024-08-09 17:36:07+01:00,NoFlood,8176,NoFlood,1723221367,1,1,False
2024-08-09 17:48:07+01:00,NoFlood,8176,NoFlood,1723222087,1,1,False
2024-08-09 17:54:07+01:00,NoFlood,8176,NoFlood,1723222447,1,1,False
2024-08-09 18:00:07+01:00,NoFlood,8176,NoFlood,1723222807,1,1,False
2024-08-09 18:06:07+01:00,NoFlood,8176,NoFlood,1723223167,1,1,False
2024-08-09 18:12:06+01:00,NoFlood,8176,NoFlood,1723223526,1,1,False
2024-08-09 18:36:07+01:00,Flood,8160,NoFlood,1723224967,1,1,False
2024-08-09 18:42:07+01:00,NoFlood,8176,Flood,1723225327,0,1,False
2024-08-09 18:48:07+01:00,Flood,8160,Flood,1723225687,0,1,False
2024-08-09 18:54:07+01:00,Flood,8160,Flood,1723226047,0,1,False
2024-08-09 19:00:07+01:00,Flood,8160,Flood,1723226407,0,1,False
2024-08-09 19:06:07+01:00,NoFlood,8176,Flood,1723226767,0,1,False
2024-08-09 19:12:07+01:00,Flood,8160,Flood,1723227127,0,1,False
2024-08-09 19:18:07+01:00,Flood,8160,Flood,1723227487,0,1,False
2024-08-09 19:24:07+01:00,Flood,8160,Flood,1723227847,0,1,False
2024-08-09 19:30:07+01:00,NoFlood,8176,Flood,1723228207,0,1,False
2024-08-09 19:36:07+01:00,Flood,8160,Flood,1723228567,0,1,False
2024-08-09 19:42:07+01:00,Flood,8160,Flood,1723228927,0,1,False
2024-08-09 19:48:07+01:00,Flood,8160,Flood,1723229287,0,1,False
2024-08-09 19:54:07+01:00,NoFlood,8176,Flood,1723229647,0,1,False
2024-08-09 20:00:07+01:00,Flood,8160,Flood,1723230007,0,1,False
2024-08-09 20:06:07+01:00,Flood,8160,Flood,1723230367,0,1,False
2024-08-09 20:12:07+01:00,Flood,8160,Flood,1723230727,0,1,False
2024-08-09 20:18:07+01:00,Flood,8160,Flood,1723231087,0,1,False
2024-08-09 20:24:07+01:00,Flood,8160,Flood,1723231447,0,1,False
2024-08-09 20:30:07+01:00,Flood,8160,Flood,1723231807,0,1,False
2024-08-09 20:36:07+01:00,Flood,8160,Flood,1723232167,0,1,False
2024-08-09 20:42:07+01:00,Flood,8160,Flood,1723232527,0,1,False
2024-08-09 20:48:07+01:00,Flood,8160,Flood,1723232887,0,1,False
2024-08-09 20:54:07+01:00,NoFlood,8176,Flood,1723233247,0,1,False
2024-08-09 21:00:07+01:00,NoFlood,8176,Flood,1723233607,0,1,False
2024-08-09 21:06:07+01:00,NoFlood,8176,Flood,1723233967,0,1,False
2024-08-09 21:12:07+01:00,Flood,8160,Flood,1723234327,0,1,False
2024-08-09 21:18:07+01:00,Flood,8160,Flood,1723234687,0,1,False
2024-08-09 21:24:07+01:00,Flood,8160,Flood,1723235047,0,1,False
2024-08-09 21:30:07+01:00,NoFlood,8176,Flood,1723235407,0,1,False
2024-08-09 21:36:07+01:00,Flood,8160,Flood,1723235767,0,1,False
2024-08-09 21:42:07+01:00,NoFlood,8176,Flood,1723236127,0,1,False
2024-08-09 21:48:07+01:00,Flood,8160,Flood,1723236487,0,1,False
2024-08-09 21:54:07+01:00,NoFlood,8176,Flood,1723236847,0,1,False
2024-08-09 22:00:07+01:00,NoFlood,8176,Flood,1723237207,0,1,False
2024-08-09 22:06:07+01:00,Flood,8160,Flood,1723237567,0,1,False
2024-08-09 22:12:07+01:00,Flood,8160,Flood,1723237927,0,1,False
2024-08-09 22:18:07+01:00,NoFlood,8176,Flood,1723238287,0,1,False
2024-08-09 22:24:06+01:00,Flood,8160,Flood,1723238646,0,1,False
2024-08-09 22:30:07+01:00,Flood,8160,Flood,1723239007,0,1,False
2024-08-09 22:36:07+01:00,NoFlood,8176,Flood,1723239367,0,1,False
2024-08-09 22:42:07+01:00,Flood,8160,Flood,1723239727,0,1,False
2024-08-09 22:48:07+01:00,NoFlood,8176,Flood,1723240087,0,1,False
2024-08-09 22:54:07+01:00,NoFlood,8176,Flood,1723240447,0,1,False
2024-08-09 23:00:07+01:00,NoFlood,8176,Flood,1723240807,0,1,False
2024-08-09 23:06:07+01:00,NoFlood,8176,Flood,1723241167,0,1,False
2024-08-09 23:12:07+01:00,NoFlood,8176,Flood,1723241527,0,1,False
2024-08-09 23:18:07+01:00,NoFlood,8176,Flood,1723241887,0,1,False
2024-08-09 23:24:07+01:00,NoFlood,8176,Flood,1723242247,0,1,False
2024-08-09 23:30:07+01:00,NoFlood,8176,Flood,1723242607,0,1,False
2024-08-09 23:36:07+01:00,NoFlood,8176,Flood,1723242967,0,1,False
2024-08-09 23:42:07+01:00,NoFlood,8176,Flood,1723243327,0,1,False
2024-08-09 23:48:07+01:00,NoFlood,8176,Flood,1723243687,0,1,False
2024-08-09 23:54:07+01:00,NoFlood,8176,Flood,1723244047,0,1,False
2024-08-10 00:00:07+01:00,NoFlood,8176,Flood,1723244407,0,0,False
2024-08-10 00:06:07+01:00,Flood,8160,Flood,1723244767,0,0,False
2024-08-10 00:12:07+01:00,NoFlood,8176,Flood,1723245127,0,0,False
2024-08-10 00:18:07+01:00,NoFlood,8176,Flood,1723245487,0,0,False
2024-08-10 00:24:07+01:00,NoFlood,8176,Flood,1723245847,0,0,False
2024-08-10 00:30:07+01:00,NoFlood,8176,Flood,1723246207,0,0,False
2024-08-10 00:36:07+01:00,NoFlood,8176,Flood,1723246567,0,0,False
2024-08-10 00:42:06+01:00,NoFlood,8176,Flood,1723246926,0,0,False
2024-08-10 00:48:07+01:00,NoFlood,8176,Flood,1723247287,0,0,False
2024-08-10 00:54:07+01:00,NoFlood,8176,Flood,1723247647,0,0,False
2024-08-10 01:00:07+01:00,NoFlood,8176,NoFlood,1723248007,1,0,False
2024-08-10 01:06:07+01:00,NoFlood,8176,NoFlood,1723248367,1,0,False
2024-08-10 01:12:07+01:00,NoFlood,8176,NoFlood,1723248727,1,0,False
2024-08-10 01:18:07+01:00,Flood,8160,,1723249087,-1,0,True
2024-08-10 01:24:07+01:00,Flood,8160,,1723249447,-1,0,True
2024-08-10 01:30:07+01:00,Flood,8160,,1723249807,-1,0,True
2024-08-10 01:36:07+01:00,Flood,8160,,1723250167,-1,0,True
2024-08-10 01:42:07+01:00,Flood,8160,,1723250527,-1,0,True
2024-08-10 01:48:07+01:00,Flood,8160,,1723250887,-1,0,True
2024-08-10 01:54:07+01:00,Flood,8160,,1723251247,-1,0,True
2024-08-10 02:00:07+01:00,Flood,8160,,1723251607,-1,0,True
2024-08-10 02:06:07+01:00,Flood,8160,,1723251967,-1,0,True
2024-08-10 02:12:07+01:00,Flood,8160,,1723252327,-1,0,True
2024-08-10 02:18:07+01:00,Flood,8160,,1723252687,-1,0,True
2024-08-10 02:24:07+01:00,Flood,8160,,1723253047,-1,0,True
2024-08-10 02:30:07+01:00,Flood,8160,,1723253407,-1,0,True
2024-08-10 02:36:07+01:00,Flood,8160,,1723253767,-1,0,True
2024-08-10 02:42:07+01:00,Flood,8160,,1723254127,-1,0,True
2024-08-10 02:48:06+01:00,Flood,8160,,1723254486,-1,0,True
2024-08-10 02:54:07+01:00,Flood,8160,,1723254847,-1,0,True
2024-08-10 03:00:07+01:00,Flood,8160,,1723255207,-1,0,True
2024-08-10 03:06:07+01:00,Flood,8160,,1723255567,-1,0,True
2024-08-10 03:12:07+01:00,Flood,8160,,1723255927,-1,0,True
2024-08-10 03:18:07+01:00,NoFlood,8176,,1723256287,-1,0,True
2024-08-10 03:24:07+01:00,Flood,8160,,1723256647,-1,0,True
2024-08-10 03:30:07+01:00,Flood,8160,,1723257007,-1,0,True
2024-08-10 03:36:07+01:00,Flood,8160,,1723257367,-1,0,True
2024-08-10 03:42:07+01:00,NoFlood,8176,,1723257727,-1,0,True
2024-08-10 03:48:07+01:00,Flood,8160,,1723258087,-1,0,True
2024-08-10 03:54:07+01:00,Flood,8160,,1723258447,-1,0,True
2024-08-10 04:00:07+01:00,NoFlood,8176,,1723258807,-1,0,True
2024-08-10 04:06:07+01:00,Flood,8160,,1723259167,-1,0,True
2024-08-10 04:12:06+01:00,Flood,8160,,1723259526,-1,0,True
2024-08-10 04:18:07+01:00,NoFlood,8176,,1723259887,-1,0,True
2024-08-10 04:24:07+01:00,NoFlood,8176,,1723260247,-1,0,True
2024-08-10 04:30:07+01:00,Flood,8160,,1723260607,-1,0,True
2024-08-10 04:36:07+01:00,NoFlood,8176,,1723260967,-1,0,True
2024-08-10 04:42:07+01:00,Flood,8160,,1723261327,-1,0,True
2024-08-10 04:48:07+01:00,Flood,8160,,1723261687,-1,0,True
2024-08-10 04:54:07+01:00,Flood,8160,,1723262047,-1,0,True
2024-08-10 05:00:07+01:00,Flood,8160,,1723262407,-1,0,True
2024-08-10 05:06:07+01:00,Flood,8160,,1723262767,-1,0,True
2024-08-10 05:12:07+01:00,Flood,8160,,1723263127,-1,0,True
2024-08-10 05:18:07+01:00,Flood,8160,,1723263487,-1,0,True
2024-08-10 05:24:06+01:00,Flood,8160,,1723263846,-1,0,True
2024-08-10 05:30:07+01:00,Flood,8160,,1723264207,-1,0,True
2024-08-10 05:36:07+01:00,Flood,8160,,1723264567,-1,0,True
2024-08-10 05:42:07+01:00,Flood,8160,,1723264927,-1,0,True
2024-08-10 05:48:07+01:00,Flood,8160,,1723265287,-1,0,True
2024-08-10 05:54:07+01:00,Flood,8160,,1723265647,-1,0,True
2024-08-10 06:00:07+01:00,Flood,8160,,1723266007,-1,0,True
2024-08-10 06:06:07+01:00,Flood,8160,,1723266367,-1,0,True
2024-08-10 06:12:07+01:00,Flood,8160,,1723266727,-1,0,True
2024-08-10 06:18:07+01:00,Flood,8160,,1723267087,-1,0,True
2024-08-10 06:24:07+01:00,Flood,8160,,1723267447,-1,0,True
2024-08-10 06:30:07+01:00,Flood,8160,,1723267807,-1,0,True
2024-08-10 06:36:07+01:00,Flood,8160,,1723268167,-1,0,True
2024-08-10 06:42:06+01:00,Flood,8160,,1723268526,-1,0,True
2024-08-10 06:48:07+01:00,Flood,8160,,1723268887,-1,0,True
2024-08-10 06:54:06+01:00,Flood,8160,,1723269246,-1,0,True
2024-08-10 07:00:06+01:00,Flood,8160,,1723269606,-1,0,True
2024-08-10 07:06:06+01:00,Flood,8160,,1723269966,-1,0,True
2024-08-10 07:12:06+01:00,Flood,8160,,1723270326,-1,0,True
2024-08-10 07:18:07+01:00,Flood,8160,,1723270687,-1,0,True
2024-08-10 07:24:07+01:00,Flood,8160,,1723271047,-1,0,True
2024-08-10 07:30:07+01:00,Flood,8160,,1723271407,-1,0,True
2024-08-10 07:36:07+01:00,Flood,8160,,1723271767,-1,0,True
2024-08-10 07:42:07+01:00,Flood,8160,,1723272127,-1,0,True
2024-08-10 07:48:07+01:00,Flood,8160,,1723272487,-1,0,True
2024-08-10 07:54:07+01:00,Flood,8160,,1723272847,-1,0,True
2024-08-10 08:00:07+01:00,Flood,8160,,1723273207,-1,0,True
2024-08-10 08:06:07+01:00,Flood,8160,,1723273567,-1,0,True
2024-08-10 08:12:07+01:00,Flood,8160,,1723273927,-1,0,True
2024-08-10 08:18:07+01:00,Flood,8160,,1723274287,-1,0,True
2024-08-10 08:24:07+01:00,Flood,8160,,1723274647,-1,0,True
2024-08-10 08:30:07+01:00,Flood,8160,,1723275007,-1,0,True
2024-08-10 08:36:07+01:00,Flood,8160,,1723275367,-1,0,True
2024-08-10 08:42:07+01:00,Flood,8160,,1723275727,-1,0,True
2024-08-10 08:48:07+01:00,Flood,8160,,1723276087,-1,0,True
2024-08-10 08:54:07+01:00,Flood,8160,,1723276447,-1,0,True
2024-08-10 09:00:07+01:00,Flood,8160,,1723276807,-1,0,True
2024-08-10 09:06:06+01:00,Flood,8160,,1723277166,-1,0,True
2024-08-10 09:12:07+01:00,Flood,8160,,1723277527,-1,0,True
2024-08-10 09:18:07+01:00,Flood,8160,,1723277887,-1,0,True
2024-08-10 09:24:06+01:00,Flood,8160,,1723278246,-1,0,True
2024-08-10 09:30:07+01:00,Flood,8160,,1723278607,-1,0,True
2024-08-10 09:36:07+01:00,Flood,8160,,1723278967,-1,0,True
2024-08-10 09:42:07+01:00,Flood,8160,,1723279327,-1,0,True
2024-08-10 09:48:07+01:00,Flood,8160,,1723279687,-1,0,True
2024-08-10 09:54:07+01:00,Flood,8160,,1723280047,-1,0,True
2024-08-10 10:00:07+01:00,Flood,8160,,1723280407,-1,0,True
2024-08-10 10:06:07+01:00,Flood,8160,,1723280767,-1,0,True
2024-08-10 10:12:06+01:00,Flood,8160,,1723281126,-1,0,True
2024-08-10 10:18:07+01:00,Flood,8160,,1723281487,-1,0,True
2024-08-10 10:24:07+01:00,Flood,8160,,1723281847,-1,0,True
2024-08-10 10:30:06+01:00,Flood,8160,,1723282206,-1,0,True
2024-08-10 10:36:07+01:00,Flood,8160,,1723282567,-1,0,True
2024-08-10 10:42:07+01:00,Flood,8160,,1723282927,-1,0,True
2024-08-10 10:48:07+01:00,Flood,8160,,1723283287,-1,0,True
2024-08-10 10:54:07+01:00,Flood,8160,,1723283647,-1,0,True
2024-08-10 11:00:07+01:00,Flood,8160,,1723284007,-1,0,True
2024-08-10 11:06:07+01:00,Flood,8160,,1723284367,-1,0,True
2024-08-10 11:12:07+01:00,Flood,8160,,1723284727,-1,0,True
2024-08-10 11:18:07+01:00,NoFlood,8176,NoFlood,1723285087,1,0,False
2024-08-10 11:24:07+01:00,NoFlood,8176,NoFlood,1723285447,1,0,False
2024-08-10 11:30:07+01:00,Flood,8160,NoFlood,1723285807,1,0,False
2024-08-10 11:36:07+01:00,NoFlood,8176,NoFlood,1723286167,1,1,False
2024-08-10 11:42:07+01:00,NoFlood,8176,NoFlood,1723286527,1,1,False
2024-08-10 11:48:07+01:00,NoFlood,8176,NoFlood,1723286887,1,1,False
2024-08-10 11:54:07+01:00,NoFlood,8176,NoFlood,1723287247,1,1,False
2024-08-10 12:00:06+01:00,NoFlood,8176,NoFlood,1723287606,1,1,False
2024-08-10 12:06:06+01:00,NoFlood,8176,NoFlood,1723287966,1,1,False
2024-08-10 12:12:07+01:00,NoFlood,8176,NoFlood,1723288327,1,1,False
2024-08-10 12:18:07+01:00,NoFlood,8176,NoFlood,1723288687,1,1,False
2024-08-10 12:24:07+01:00,NoFlood,8176,NoFlood,1723289047,1,1,False
2024-08-10 12:30:07+01:00,NoFlood,8176,NoFlood,1723289407,1,1,False
2024-08-10 12:36:07+01:00,NoFlood,8176,NoFlood,1723289767,1,1,False
2024-08-10 12:42:07+01:00,NoFlood,8176,NoFlood,1723290127,1,1,False
2024-08-10 12:48:07+01:00,NoFlood,8176,NoFlood,1723290487,1,1,False
2024-08-10 12:54:07+01:00,NoFlood,8176,NoFlood,1723290847,1,1,False
2024-08-10 13:00:07+01:00,NoFlood,8176,NoFlood,1723291207,1,1,False
2024-08-10 13:06:07+01:00,NoFlood,8176,NoFlood,1723291567,1,1,False
2024-08-10 13:18:07+01:00,NoFlood,8176,NoFlood,1723292287,1,1,False
2024-08-10 13:42:07+01:00,NoFlood,8176,NoFlood,1723293727,1,1,False
2024-08-10 14:06:07+01:00,NoFlood,8176,NoFlood,1723295167,1,1,False
2024-08-10 14:12:07+01:00,NoFlood,8176,NoFlood,1723295527,1,1,False
2024-08-10 14:24:07+01:00,NoFlood,8176,NoFlood,1723296247,1,1,False
2024-08-10 14:30:07+01:00,NoFlood,8176,NoFlood,1723296607,1,1,False
2024-08-10 14:36:07+01:00,NoFlood,8176,NoFlood,1723296967,1,1,False
2024-08-10 14:42:07+01:00,NoFlood,8176,NoFlood,1723297327,1,1,False
2024-08-10 14:48:07+01:00,NoFlood,8176,NoFlood,1723297687,1,1,False
2024-08-10 15:00:07+01:00,NoFlood,8176,NoFlood,1723298407,1,1,False
2024-08-10 15:06:07+01:00,NoFlood,8176,NoFlood,1723298767,1,1,False
2024-08-10 15:24:06+01:00,NoFlood,8176,NoFlood,1723299846,1,1,False
2024-08-10 15:30:06+01:00,NoFlood,8176,NoFlood,1723300206,1,1,False
2024-08-10 21:06:07+01:00,NoFlood,8176,NoFlood,1723320367,1,1,False
2024-08-10 21:24:07+01:00,NoFlood,8176,NoFlood,1723321447,1,1,False
2024-08-10 21:30:07+01:00,NoFlood,8176,NoFlood,1723321807,1,1,False
2024-08-10 21:36:07+01:00,NoFlood,8176,NoFlood,1723322167,1,1,False
2024-08-10 21:42:07+01:00,NoFlood,8176,NoFlood,1723322527,1,1,False
2024-08-10 21:54:07+01:00,Flood,8160,NoFlood,1723323247,1,1,False
2024-08-10 22:00:07+01:00,NoFlood,8176,NoFlood,1723323607,1,1,False
2024-08-10 22:12:07+01:00,Flood,8160,NoFlood,1723324327,1,1,False
2024-08-10 22:24:07+01:00,Flood,8160,NoFlood,1723325047,1,1,False
2024-08-10 22:36:07+01:00,Flood,8160,NoFlood,1723325767,1,1,False
2024-08-10 22:54:07+01:00,NoFlood,8176,NoFlood,1723326847,1,1,False
2024-08-10 23:00:06+01:00,Flood,8160,NoFlood,1723327206,1,1,False
2024-08-10 23:06:07+01:00,Flood,8160,NoFlood,1723327567,1,1,False
2024-08-10 23:30:07+01:00,Flood,8160,NoFlood,1723329007,1,1,False
2024-08-10 23:48:07+01:00,Flood,8160,NoFlood,1723330087,1,1,False
2024-08-10 23:54:06+01:00,Flood,8160,NoFlood,1723330446,1,1,False
2024-08-11 00:00:07+01:00,Flood,8160,NoFlood,1723330807,1,0,False
2024-08-11 00:18:07+01:00,Flood,8160,NoFlood,1723331887,1,0,False
2024-08-11 00:24:07+01:00,Flood,8160,NoFlood,1723332247,1,0,False
2024-08-11 00:30:07+01:00,Flood,8160,NoFlood,1723332607,1,0,False
2024-08-11 00:42:07+01:00,Flood,8160,NoFlood,1723333327,1,0,False
2024-08-11 00:48:07+01:00,Flood,8160,NoFlood,1723333687,1,0,False
2024-08-11 00:54:07+01:00,Flood,8160,NoFlood,1723334047,1,0,False
2024-08-11 01:00:07+01:00,Flood,8160,NoFlood,1723334407,1,0,False
2024-08-11 01:06:07+01:00,Flood,8160,NoFlood,1723334767,1,0,False
2024-08-11 01:12:07+01:00,Flood,8160,NoFlood,1723335127,1,0,False
2024-08-11 01:18:07+01:00,Flood,8160,NoFlood,1723335487,1,0,False
2024-08-11 01:24:07+01:00,Flood,8160,,1723335847,-1,0,True
2024-08-11 01:30:07+01:00,NoFlood,8176,,1723336207,-1,0,True
2024-08-11 01:36:07+01:00,Flood,8160,,1723336567,-1,0,True
2024-08-11 01:42:07+01:00,NoFlood,8176,,1723336927,-1,0,True
2024-08-11 01:48:07+01:00,NoFlood,8176,,1723337287,-1,0,True
2024-08-11 01:54:07+01:00,Flood,8160,,1723337647,-1,0,True
2024-08-11 02:00:07+01:00,NoFlood,8176,,1723338007,-1,0,True
2024-08-11 02:06:07+01:00,Flood,8160,,1723338367,-1,0,True
2024-08-11 02:12:06+01:00,NoFlood,8176,,1723338726,-1,0,True
2024-08-11 02:18:06+01:00,NoFlood,8176,,1723339086,-1,0,True
2024-08-11 02:24:07+01:00,Flood,8160,,1723339447,-1,0,True
2024-08-11 02:30:07+01:00,NoFlood,8176,,1723339807,-1,0,True
2024-08-11 02:36:07+01:00,NoFlood,8176,,1723340167,-1,0,True
2024-08-11 02:42:07+01:00,NoFlood,8176,,1723340527,-1,0,True
2024-08-11 02:48:07+01:00,NoFlood,8176,,1723340887,-1,0,True
2024-08-11 02:54:07+01:00,NoFlood,8176,,1723341247,-1,0,True
2024-08-11 03:00:07+01:00,NoFlood,8176,,1723341607,-1,0,True
2024-08-11 03:06:07+01:00,NoFlood,8176,,1723341967,-1,0,True
2024-08-11 03:12:07+01:00,NoFlood,8176,,1723342327,-1,0,True
2024-08-11 03:18:07+01:00,NoFlood,8176,,1723342687,-1,0,True
2024-08-11 03:24:07+01:00,NoFlood,8176,,1723343047,-1,0,True
2024-08-11 03:30:07+01:00,NoFlood,8176,,1723343407,-1,0,True
2024-08-11 03:36:07+01:00,NoFlood,8176,,1723343767,-1,0,True
2024-08-11 03:42:07+01:00,NoFlood,8176,,1723344127,-1,0,True
2024-08-11 03:48:07+01:00,Flood,8160,,1723344487,-1,0,True
2024-08-11 03:54:06+01:00,NoFlood,8176,,1723344846,-1,0,True
2024-08-11 04:00:07+01:00,Flood,8160,,1723345207,-1,0,True
2024-08-11 04:06:07+01:00,NoFlood,8176,,1723345567,-1,0,True
2024-08-11 04:12:07+01:00,NoFlood,8176,,1723345927,-1,0,True
2024-08-11 04:18:07+01:00,Flood,8160,,1723346287,-1,0,True
2024-08-11 04:24:06+01:00,NoFlood,8176,,1723346646,-1,0,True
2024-08-11 04:30:07+01:00,Flood,8160,,1723347007,-1,0,True
2024-08-11 04:36:07+01:00,Flood,8160,,1723347367,-1,0,True
2024-08-11 04:42:07+01:00,NoFlood,8176,,1723347727,-1,0,True
2024-08-11 04:48:07+01:00,Flood,8160,,1723348087,-1,0,True
2024-08-11 04:54:07+01:00,NoFlood,8176,,1723348447,-1,0,True
2024-08-11 05:00:07+01:00,Flood,8160,,1723348807,-1,0,True
2024-08-11 05:06:07+01:00,Flood,8160,,1723349167,-1,0,True
2024-08-11 05:12:07+01:00,Flood,8160,,1723349527,-1,0,True
2024-08-11 05:18:07+01:00,Flood,8160,,1723349887,-1,0,True
2024-08-11 05:24:07+01:00,NoFlood,8176,,1723350247,-1,0,True
2024-08-11 05:30:07+01:00,NoFlood,8176,,1723350607,-1,0,True
2024-08-11 05:36:07+01:00,Flood,8160,,1723350967,-1,0,True
2024-08-11 05:42:06+01:00,NoFlood,8176,,1723351326,-1,0,True
2024-08-11 05:48:07+01:00,Flood,8160,,1723351687,-1,0,True
2024-08-11 05:54:07+01:00,Flood,8160,,1723352047,-1,0,True
2024-08-11 06:00:07+01:00,Flood,8160,,1723352407,-1,0,True
2024-08-11 06:06:07+01:00,NoFlood,8176,,1723352767,-1,0,True
2024-08-11 06:12:07+01:00,Flood,8160,,1723353127,-1,0,True
2024-08-11 06:18:07+01:00,Flood,8160,,1723353487,-1,0,True
2024-08-11 06:24:06+01:00,Flood,8160,,1723353846,-1,0,True
2024-08-11 06:30:07+01:00,NoFlood,8176,,1723354207,-1,0,True
2024-08-11 06:36:07+01:00,Flood,8160,,1723354567,-1,0,True
2024-08-11 06:42:07+01:00,NoFlood,8176,,1723354927,-1,0,True
2024-08-11 06:48:07+01:00,Flood,8160,,1723355287,-1,0,True
2024-08-11 06:54:07+01:00,NoFlood,8176,,1723355647,-1,0,True
2024-08-11 07:00:07+01:00,NoFlood,8176,,1723356007,-1,0,True
2024-08-11 07:06:07+01:00,Flood,8160,,1723356367,-1,0,True
2024-08-11 07:12:07+01:00,Flood,8160,,1723356727,-1,0,True
2024-08-11 07:18:07+01:00,Flood,8160,,1723357087,-1,0,True
2024-08-11 07:24:07+01:00,Flood,8160,,1723357447,-1,0,True
2024-08-11 07:30:07+01:00,Flood,8160,,1723357807,-1,0,True
2024-08-11 07:36:07+01:00,Flood,8160,,1723358167,-1,0,True
2024-08-11 07:42:07+01:00,Flood,8160,,1723358527,-1,0,True
2024-08-11 07:48:07+01:00,NoFlood,8176,,1723358887,-1,0,True
2024-08-11 07:54:07+01:00,Flood,8160,,1723359247,-1,0,True
2024-08-11 08:00:07+01:00,NoFlood,8176,,1723359607,-1,0,True
2024-08-11 08:06:07+01:00,Flood,8160,,1723359967,-1,0,True
2024-08-11 08:12:07+01:00,Flood,8160,,1723360327,-1,0,True
2024-08-11 08:18:07+01:00,Flood,8160,,1723360687,-1,0,True
2024-08-11 08:24:07+01:00,Flood,8160,,1723361047,-1,0,True
2024-08-11 08:30:07+01:00,Flood,8160,,1723361407,-1,0,True
2024-08-11 08:36:07+01:00,NoFlood,8176,,1723361767,-1,0,True
2024-08-11 08:42:07+01:00,Flood,8160,,1723362127,-1,0,True
2024-08-11 08:48:07+01:00,Flood,8160,,1723362487,-1,0,True
2024-08-11 08:54:07+01:00,Flood,8160,,1723362847,-1,0,True
2024-08-11 09:00:07+01:00,Flood,8160,,1723363207,-1,0,True
2024-08-11 09:06:07+01:00,Flood,8160,,1723363567,-1,0,True
2024-08-11 09:12:07+01:00,Flood,8160,,1723363927,-1,0,True
2024-08-11 09:18:07+01:00,Flood,8160,,1723364287,-1,0,True
2024-08-11 09:24:07+01:00,Flood,8160,,1723364647,-1,0,True
2024-08-11 09:30:07+01:00,NoFlood,8176,,1723365007,-1,0,True
2024-08-11 09:36:07+01:00,Flood,8160,,1723365367,-1,0,True
2024-08-11 09:42:07+01:00,Flood,8160,,1723365727,-1,0,True
2024-08-11 09:48:07+01:00,Flood,8160,,1723366087,-1,0,True
2024-08-11 09:54:07+01:00,Flood,8160,,1723366447,-1,0,True
2024-08-11 10:06:06+01:00,Flood,8160,,1723367166,-1,0,True
2024-08-11 10:12:07+01:00,Flood,8160,,1723367527,-1,0,True
2024-08-11 10:18:52+01:00,Flood,8160,,1723367932,-1,0,True
2024-08-11 10:24:07+01:00,Flood,8160,,1723368247,-1,0,True
2024-08-11 10:30:07+01:00,Flood,8160,,1723368607,-1,0,True
2024-08-11 10:36:07+01:00,Flood,8160,,1723368967,-1,0,True
2024-08-11 10:42:07+01:00,Flood,8160,,1723369327,-1,0,True
2024-08-11 10:48:07+01:00,Flood,8160,,1723369687,-1,0,True
2024-08-11 10:54:07+01:00,Flood,8160,,1723370047,-1,0,True
2024-08-11 11:00:07+01:00,Flood,8160,,1723370407,-1,0,True
2024-08-11 11:06:07+01:00,Flood,8160,,1723370767,-1,0,True
2024-08-11 11:12:07+01:00,NoFlood,8176,,1723371127,-1,0,True
2024-08-11 11:18:07+01:00,Flood,8160,NoFlood,1723371487,1,0,False
2024-08-11 11:24:07+01:00,Flood,8160,NoFlood,1723371847,1,0,False
2024-08-11 11:30:07+01:00,Flood,8160,NoFlood,1723372207,1,0,False
2024-08-11 11:36:07+01:00,Flood,8160,NoFlood,1723372567,1,1,False
2024-08-11 11:42:07+01:00,Flood,8160,NoFlood,1723372927,1,1,False
2024-08-11 11:48:07+01:00,Flood,8160,NoFlood,1723373287,1,1,False
2024-08-11 11:54:07+01:00,Flood,8160,NoFlood,1723373647,1,1,False
